entity_uid,entity_label,entity_text,attribute_name,attribute_value,evidence,source,confidence,extract_method
Person:hugh_alexander,Person,Hugh Alexander,death_date,1951,"The revival began in late 1904 under the leadership of Evan Roberts (1878–1951), a 26-year-old former collier and minister in training.",https://en.wikipedia.org/wiki/1904%E2%80%931905_Welsh_revival,high,regex_rule
Person:brazil,Person,Brazil,birth_date,1899,"In this first republican period, Brazil maintained a relative balance characterized by a success in resolving border disputes with neighboring countries, only broken by the Acre War (1899–1902) and its involvement in World War I (1914–1918), followed by a failed attempt to exert a prominent role in the League of Nations; Internally, from the crisis of Encilhamento and the Navy Revolts, a prolonged cycle of financial, political and social instability began until the 1920s, keeping the country besieged by various rebellions, both civilian and military.",https://en.wikipedia.org/wiki/Brazil,high,regex_rule
Person:brazil,Person,Brazil,death_date,1902,"In this first republican period, Brazil maintained a relative balance characterized by a success in resolving border disputes with neighboring countries, only broken by the Acre War (1899–1902) and its involvement in World War I (1914–1918), followed by a failed attempt to exert a prominent role in the League of Nations; Internally, from the crisis of Encilhamento and the Navy Revolts, a prolonged cycle of financial, political and social instability began until the 1920s, keeping the country besieged by various rebellions, both civilian and military.",https://en.wikipedia.org/wiki/Brazil,high,regex_rule
Person:brazil,Person,Brazil,birth_date,1914,"In this first republican period, Brazil maintained a relative balance characterized by a success in resolving border disputes with neighboring countries, only broken by the Acre War (1899–1902) and its involvement in World War I (1914–1918), followed by a failed attempt to exert a prominent role in the League of Nations; Internally, from the crisis of Encilhamento and the Navy Revolts, a prolonged cycle of financial, political and social instability began until the 1920s, keeping the country besieged by various rebellions, both civilian and military.",https://en.wikipedia.org/wiki/Brazil,high,regex_rule
Person:brazil,Person,Brazil,death_date,1918,"In this first republican period, Brazil maintained a relative balance characterized by a success in resolving border disputes with neighboring countries, only broken by the Acre War (1899–1902) and its involvement in World War I (1914–1918), followed by a failed attempt to exert a prominent role in the League of Nations; Internally, from the crisis of Encilhamento and the Navy Revolts, a prolonged cycle of financial, political and social instability began until the 1920s, keeping the country besieged by various rebellions, both civilian and military.",https://en.wikipedia.org/wiki/Brazil,high,regex_rule
Person:brazil,Person,Brazil,aliases,the Lusophone Commonwealth,"Brazil is a founding member state of the Community of Portuguese Language Countries (CPLP), also known as the Lusophone Commonwealth, an international organization and political association of Lusophone nations.",https://en.wikipedia.org/wiki/Brazil,high,regex_rule
Person:brazil,Person,Brazil,occupation,physicist,"Brazilian science is represented by the likes of César Lattes (Brazilian physicist Pathfinder of Pi Meson), Mário Schenberg (considered the greatest theoretical physicist of Brazil), José Leite Lopes (the only Brazilian physicist holder of the UNESCO Science Prize), Artur Avila (the first Latin American winner of the Fields Medal), and Fritz Müller (pioneer in factual support of the theory of evolution by Charles Darwin).",https://en.wikipedia.org/wiki/Brazil,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,occupation,author,"The first was José Maurício Nunes Garcia, author of sacred pieces with an influence of Viennese classicism.",https://en.wikipedia.org/wiki/Brazil,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,occupation,professor,"Draper III, a professor of Portuguese at the University of Missouri, argues that Forró was used as a way to subdue feelings of nostalgia for a rural lifestyle.",https://en.wikipedia.org/wiki/Brazil,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,birth_date,1837,"Dwight Lyman Moody (February 5, 1837 – December 22, 1899), also known as D.",https://en.wikipedia.org/wiki/Dwight_L._Moody,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,death_date,"December 22, 1899","Dwight Lyman Moody (February 5, 1837 – December 22, 1899), also known as D.",https://en.wikipedia.org/wiki/Dwight_L._Moody,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,birth_date,1800,"Moody (1800–1841), was a small farmer and stonemason.",https://en.wikipedia.org/wiki/Dwight_L._Moody,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,death_date,1841,"Moody (1800–1841), was a small farmer and stonemason.",https://en.wikipedia.org/wiki/Dwight_L._Moody,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,birth_date,1805,His mother was Betsey Moody (née Holton; 1805–1896).,https://en.wikipedia.org/wiki/Dwight_L._Moody,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,death_date,1896,His mother was Betsey Moody (née Holton; 1805–1896).,https://en.wikipedia.org/wiki/Dwight_L._Moody,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,death_date,"December 22, 1899","He died on December 22, 1899, surrounded by his family.",https://en.wikipedia.org/wiki/Dwight_L._Moody,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,birth_date,1890,"Eisenhower, who was born in 1890, was named after him.",https://en.wikipedia.org/wiki/Dwight_L._Moody,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,occupation,professor,"Sir Samuel Phillips Bedson, FRS  Professor of Bacteriology, University of London",https://en.wikipedia.org/wiki/Abbotsholme_School,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,birth_date,1875,"Alfred Angas Scott (1875-1923), motorcycle designer, inventor and founder of The Scott Motorcycle Company",https://en.wikipedia.org/wiki/Abbotsholme_School,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,death_date,1923,"Alfred Angas Scott (1875-1923), motorcycle designer, inventor and founder of The Scott Motorcycle Company",https://en.wikipedia.org/wiki/Abbotsholme_School,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,birth_date,1886,"Olaf Stapledon (1886-1950), novelist and philosopher; author of Last and First Men, Star Maker, and other works of speculative fiction.",https://en.wikipedia.org/wiki/Abbotsholme_School,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,death_date,1950,"Olaf Stapledon (1886-1950), novelist and philosopher; author of Last and First Men, Star Maker, and other works of speculative fiction.",https://en.wikipedia.org/wiki/Abbotsholme_School,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,occupation,philosopher,"Olaf Stapledon (1886-1950), novelist and philosopher; author of Last and First Men, Star Maker, and other works of speculative fiction.",https://en.wikipedia.org/wiki/Abbotsholme_School,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,occupation,author,"Olaf Stapledon (1886-1950), novelist and philosopher; author of Last and First Men, Star Maker, and other works of speculative fiction.",https://en.wikipedia.org/wiki/Abbotsholme_School,high,regex_rule
Person:alan_turing,Person,Alan Turing,birth_date,1912,"Alan Turing: The Enigma (1983) is a biography of the British mathematician, codebreaker, and early computer scientist, Alan Turing (1912–1954) by Andrew Hodges.",https://en.wikipedia.org/wiki/Alan_Turing:_The_Enigma,high,regex_rule
Person:alan_turing,Person,Alan Turing,death_date,1954,"Alan Turing: The Enigma (1983) is a biography of the British mathematician, codebreaker, and early computer scientist, Alan Turing (1912–1954) by Andrew Hodges.",https://en.wikipedia.org/wiki/Alan_Turing:_The_Enigma,high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,mathematician,"Alan Turing: The Enigma (1983) is a biography of the British mathematician, codebreaker, and early computer scientist, Alan Turing (1912–1954) by Andrew Hodges.",https://en.wikipedia.org/wiki/Alan_Turing:_The_Enigma,high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,codebreaker,"Alan Turing: The Enigma (1983) is a biography of the British mathematician, codebreaker, and early computer scientist, Alan Turing (1912–1954) by Andrew Hodges.",https://en.wikipedia.org/wiki/Alan_Turing:_The_Enigma,high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,computer scientist,"Alan Turing: The Enigma (1983) is a biography of the British mathematician, codebreaker, and early computer scientist, Alan Turing (1912–1954) by Andrew Hodges.",https://en.wikipedia.org/wiki/Alan_Turing:_The_Enigma,high,regex_rule
Person:alan_turing,Person,Alan Turing,nationality,British,"Alan Turing: The Enigma (1983) is a biography of the British mathematician, codebreaker, and early computer scientist, Alan Turing (1912–1954) by Andrew Hodges.",https://en.wikipedia.org/wiki/Alan_Turing:_The_Enigma,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,birth_date,1949,"Andrew Philip Hodges ( HOJ-iz; born 1949) is a British mathematician, author and emeritus senior research fellow at Wadham College, Oxford.",https://en.wikipedia.org/wiki/Andrew_Hodges,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,occupation,mathematician,"Andrew Philip Hodges ( HOJ-iz; born 1949) is a British mathematician, author and emeritus senior research fellow at Wadham College, Oxford.",https://en.wikipedia.org/wiki/Andrew_Hodges,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,occupation,author,"Andrew Philip Hodges ( HOJ-iz; born 1949) is a British mathematician, author and emeritus senior research fellow at Wadham College, Oxford.",https://en.wikipedia.org/wiki/Andrew_Hodges,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,nationality,British,"Andrew Philip Hodges ( HOJ-iz; born 1949) is a British mathematician, author and emeritus senior research fellow at Wadham College, Oxford.",https://en.wikipedia.org/wiki/Andrew_Hodges,high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,codebreaker,"Hodges is best known as the author of Alan Turing: The Enigma, his biography of the British computer pioneer and codebreaker Alan Turing.",https://en.wikipedia.org/wiki/Andrew_Hodges,high,regex_rule
Person:alan_turing,Person,Alan Turing,nationality,British,"Hodges is best known as the author of Alan Turing: The Enigma, his biography of the British computer pioneer and codebreaker Alan Turing.",https://en.wikipedia.org/wiki/Andrew_Hodges,high,regex_rule
Person:robin_gandy,Person,Robin Gandy,aliases,the Conversazione Society,"The Cambridge Apostles (also known as the Conversazione Society) is or was an intellectual society at the University of Cambridge founded in 1820 by George Tomlinson, a Cambridge student who became the first Bishop of Gibraltar.",https://en.wikipedia.org/wiki/Cambridge_Apostles,high,regex_rule
Organization:university_of_cambridge,Organization,University of Cambridge,established_year,1820,"The Cambridge Apostles (also known as the Conversazione Society) is or was an intellectual society at the University of Cambridge founded in 1820 by George Tomlinson, a Cambridge student who became the first Bishop of Gibraltar.",https://en.wikipedia.org/wiki/Cambridge_Apostles,high,regex_rule
Organization:university_of_cambridge,Organization,University of Cambridge,org_type,university,"The Cambridge Apostles (also known as the Conversazione Society) is or was an intellectual society at the University of Cambridge founded in 1820 by George Tomlinson, a Cambridge student who became the first Bishop of Gibraltar.",https://en.wikipedia.org/wiki/Cambridge_Apostles,high,regex_rule
Organization:university_of_cambridge,Organization,University of Cambridge,org_type,university,"Student George Tomlinson founded what he called the ""Conversazione Society"" at the University of Cambridge on 1 April 1820.",https://en.wikipedia.org/wiki/Cambridge_Apostles,high,regex_rule
Organization:university_of_cambridg,Organization,University of Cambridg,org_type,university,"The ADC Theatre (full name: Amateur Dramatic Club Theatre) is a theatre in Cambridge, England, and also a department of the University of Cambridge.",https://en.wikipedia.org/wiki/ADC_Theatre,high,regex_rule
Organization:university_of_cambridge,Organization,University of Cambridge,org_type,university,"The theatre was run by CUADC until the club ran into financial difficulties in 1974 when the University of Cambridge began to lease the premises and run the theatre, an arrangement that continues to this day.",https://en.wikipedia.org/wiki/ADC_Theatre,high,regex_rule
